datetime,Global_active_power
2006-12-20 10:00:00,90.61799999999998
2006-12-20 11:00:00,173.54399999999995
2006-12-20 12:00:00,85.262
2006-12-20 13:00:00,85.70400000000001
2006-12-20 14:00:00,77.694
2006-12-20 15:00:00,16.867999999999995
2006-12-20 16:00:00,28.106
2006-12-20 17:00:00,34.410000000000004
2006-12-20 18:00:00,170.21
2006-12-20 19:00:00,194.918
2006-12-20 20:00:00,214.528
2006-12-20 21:00:00,218.764
2006-12-20 22:00:00,183.53799999999995
2006-12-20 23:00:00,142.90599999999995
2006-12-21 00:00:00,92.15200000000002
2006-12-21 01:00:00,83.87799999999996
2006-12-21 02:00:00,76.49400000000001
2006-12-21 03:00:00,18.155999999999995
2006-12-21 04:00:00,14.804000000000002
2006-12-21 05:00:00,17.441999999999997
2006-12-21 06:00:00,17.74000000000001
2006-12-21 07:00:00,76.82799999999999
2006-12-21 08:00:00,93.78200000000002
2006-12-21 09:00:00,154.54800000000003
2006-12-21 10:00:00,106.06199999999998
2006-12-21 11:00:00,31.01
2006-12-21 12:00:00,49.148
2006-12-21 13:00:00,101.294
2006-12-21 14:00:00,61.43399999999999
2006-12-21 15:00:00,18.444000000000003
2006-12-21 16:00:00,81.60400000000001
2006-12-21 17:00:00,105.15800000000002
2006-12-21 18:00:00,146.598
2006-12-21 19:00:00,131.828
2006-12-21 20:00:00,146.242
2006-12-21 21:00:00,58.93599999999996
2006-12-21 22:00:00,16.816
2006-12-21 23:00:00,16.226000000000003
2006-12-22 00:00:00,16.016000000000005
2006-12-22 01:00:00,16.320000000000004
2006-12-22 02:00:00,16.058000000000007
2006-12-22 03:00:00,16.431999999999995
2006-12-22 04:00:00,15.855999999999996
2006-12-22 05:00:00,48.41
2006-12-22 06:00:00,28.778
2006-12-22 07:00:00,103.392
2006-12-22 08:00:00,164.66400000000002
2006-12-22 09:00:00,113.77800000000003
2006-12-22 10:00:00,80.69800000000002
2006-12-22 11:00:00,75.154
2006-12-22 12:00:00,73.70799999999997
2006-12-22 13:00:00,40.31399999999999
2006-12-22 14:00:00,48.93399999999998
2006-12-22 15:00:00,87.098
2006-12-22 16:00:00,94.272
2006-12-22 17:00:00,89.808
2006-12-22 18:00:00,161.218
2006-12-22 19:00:00,236.29
2006-12-22 20:00:00,212.164
2006-12-22 21:00:00,272.92
2006-12-22 22:00:00,183.90399999999988
2006-12-22 23:00:00,145.15199999999996
2006-12-23 00:00:00,101.89399999999996
2006-12-23 01:00:00,103.368
2006-12-23 02:00:00,102.046
2006-12-23 03:00:00,106.29199999999996
2006-12-23 04:00:00,113.496
2006-12-23 05:00:00,133.746
2006-12-23 06:00:00,98.962
2006-12-23 07:00:00,241.402
2006-12-23 08:00:00,251.45000000000005
2006-12-23 09:00:00,194.784
2006-12-23 10:00:00,178.33
2006-12-23 11:00:00,189.54
2006-12-23 12:00:00,175.72799999999995
2006-12-23 13:00:00,204.378
2006-12-23 14:00:00,225.478
2006-12-23 15:00:00,242.94600000000003
2006-12-23 16:00:00,260.946
2006-12-23 17:00:00,327.152
2006-12-23 18:00:00,232.764
2006-12-23 19:00:00,247.07
2006-12-23 20:00:00,250.88400000000007
2006-12-23 21:00:00,197.306
2006-12-23 22:00:00,259.67600000000004
2006-12-23 23:00:00,333.74800000000016
2006-12-24 00:00:00,241.6800000000001
2006-12-24 01:00:00,196.5420000000001
2006-12-24 02:00:00,138.18200000000002
2006-12-24 03:00:00,96.406
2006-12-24 04:00:00,94.56599999999996
2006-12-24 05:00:00,97.914
2006-12-24 06:00:00,113.712
2006-12-24 07:00:00,88.58399999999999
2006-12-24 08:00:00,85.66600000000003
2006-12-24 09:00:00,163.54000000000005
2006-12-24 10:00:00,160.51999999999995
2006-12-24 11:00:00,125.576
2006-12-24 12:00:00,90.0
2006-12-24 13:00:00,194.396
2006-12-24 14:00:00,82.29200000000002
2006-12-24 15:00:00,185.8100000000001
2006-12-24 16:00:00,120.42800000000004
2006-12-24 17:00:00,101.19
2006-12-24 18:00:00,30.312
2006-12-24 19:00:00,27.242
2006-12-24 20:00:00,28.446
2006-12-24 21:00:00,29.042
2006-12-24 22:00:00,28.785999999999994
2006-12-24 23:00:00,29.18000000000001
2006-12-25 00:00:00,59.974
2006-12-25 01:00:00,72.40599999999998
2006-12-25 02:00:00,26.28
2006-12-25 03:00:00,35.39799999999999
2006-12-25 04:00:00,34.72000000000002
2006-12-25 05:00:00,37.20599999999999
2006-12-25 06:00:00,15.844000000000008
2006-12-25 07:00:00,40.608
2006-12-25 08:00:00,156.666
2006-12-25 09:00:00,89.60800000000002
2006-12-25 10:00:00,114.93999999999996
2006-12-25 11:00:00,182.676
2006-12-25 12:00:00,174.75599999999997
2006-12-25 13:00:00,133.49599999999998
2006-12-25 14:00:00,107.024
2006-12-25 15:00:00,104.41999999999996
2006-12-25 16:00:00,232.37000000000003
2006-12-25 17:00:00,124.308
2006-12-25 18:00:00,145.384
2006-12-25 19:00:00,97.77
2006-12-25 20:00:00,118.628
2006-12-25 21:00:00,230.212
2006-12-25 22:00:00,252.89199999999997
2006-12-25 23:00:00,155.53400000000005
2006-12-26 00:00:00,145.45600000000002
2006-12-26 01:00:00,144.15800000000004
2006-12-26 02:00:00,144.65599999999995
2006-12-26 03:00:00,146.944
2006-12-26 04:00:00,179.55
2006-12-26 05:00:00,143.26400000000004
2006-12-26 06:00:00,143.292
2006-12-26 07:00:00,188.16400000000004
2006-12-26 08:00:00,141.95599999999993
2006-12-26 09:00:00,212.70400000000012
2006-12-26 10:00:00,242.514
2006-12-26 11:00:00,142.41199999999998
2006-12-26 12:00:00,147.88200000000003
2006-12-26 13:00:00,173.20800000000006
2006-12-26 14:00:00,229.59599999999995
2006-12-26 15:00:00,157.776
2006-12-26 16:00:00,207.04400000000004
2006-12-26 17:00:00,200.54
2006-12-26 18:00:00,194.802
2006-12-26 19:00:00,182.04
2006-12-26 20:00:00,208.74
2006-12-26 21:00:00,159.504
2006-12-26 22:00:00,51.81599999999997
2006-12-26 23:00:00,46.09199999999999
2006-12-27 00:00:00,28.978
2006-12-27 01:00:00,29.607999999999997
2006-12-27 02:00:00,28.77
2006-12-27 03:00:00,26.647999999999996
2006-12-27 04:00:00,28.441999999999997
2006-12-27 05:00:00,62.192
2006-12-27 06:00:00,28.46400000000001
2006-12-27 07:00:00,122.992
2006-12-27 08:00:00,129.884
2006-12-27 09:00:00,139.738
2006-12-27 10:00:00,139.018
2006-12-27 11:00:00,78.936
2006-12-27 12:00:00,64.704
2006-12-27 13:00:00,15.85
2006-12-27 14:00:00,15.83
2006-12-27 15:00:00,19.992
2006-12-27 16:00:00,17.808
2006-12-27 17:00:00,30.076
2006-12-27 18:00:00,109.46399999999996
2006-12-27 19:00:00,104.17600000000004
2006-12-27 20:00:00,141.18600000000004
2006-12-27 21:00:00,79.78399999999998
2006-12-27 22:00:00,65.00999999999999
2006-12-27 23:00:00,21.210000000000008
2006-12-28 00:00:00,61.11200000000001
2006-12-28 01:00:00,16.664000000000005
2006-12-28 02:00:00,18.969999999999995
2006-12-28 03:00:00,17.928
2006-12-28 04:00:00,18.606
2006-12-28 05:00:00,17.363999999999997
2006-12-28 06:00:00,17.554000000000006
2006-12-28 07:00:00,62.6
2006-12-28 08:00:00,152.14400000000003
2006-12-28 09:00:00,79.29199999999996
2006-12-28 10:00:00,19.563999999999997
2006-12-28 11:00:00,16.795999999999992
2006-12-28 12:00:00,16.259999999999998
2006-12-28 13:00:00,41.918000000000006
2006-12-28 14:00:00,108.51399999999995
2006-12-28 15:00:00,94.46
2006-12-28 16:00:00,93.53800000000004
2006-12-28 17:00:00,145.952
2006-12-28 18:00:00,152.634
2006-12-28 19:00:00,170.91000000000005
2006-12-28 20:00:00,127.006
2006-12-28 21:00:00,302.11999999999995
2006-12-28 22:00:00,192.85199999999995
2006-12-28 23:00:00,127.88
2006-12-29 00:00:00,84.55999999999997
2006-12-29 01:00:00,119.64999999999996
2006-12-29 02:00:00,129.098
2006-12-29 03:00:00,147.16
2006-12-29 04:00:00,148.28599999999997
2006-12-29 05:00:00,143.16600000000005
2006-12-29 06:00:00,146.334
2006-12-29 07:00:00,230.326
2006-12-29 08:00:00,221.6860000000001
2006-12-29 09:00:00,206.09399999999997
2006-12-29 10:00:00,145.35199999999998
2006-12-29 11:00:00,83.35000000000002
2006-12-29 12:00:00,93.344
2006-12-29 13:00:00,102.56
2006-12-29 14:00:00,85.11
2006-12-29 15:00:00,37.686
2006-12-29 16:00:00,19.072
2006-12-29 17:00:00,53.544
2006-12-29 18:00:00,113.558
2006-12-29 19:00:00,107.48000000000002
2006-12-29 20:00:00,208.31
2006-12-29 21:00:00,258.824
2006-12-29 22:00:00,219.962
2006-12-29 23:00:00,69.88
2006-12-30 00:00:00,17.681999999999995
2006-12-30 01:00:00,18.918
2006-12-30 02:00:00,16.766000000000005
2006-12-30 03:00:00,18.346
2006-12-30 04:00:00,18.056000000000004
2006-12-30 05:00:00,16.67
2006-12-30 06:00:00,54.406000000000006
2006-12-30 07:00:00,15.393999999999998
2006-12-30 08:00:00,91.004
2006-12-30 09:00:00,194.146
2006-12-30 10:00:00,270.558
2006-12-30 11:00:00,233.15199999999996
2006-12-30 12:00:00,188.70600000000007
2006-12-30 13:00:00,137.578
2006-12-30 14:00:00,107.396
2006-12-30 15:00:00,146.9719999999999
2006-12-30 16:00:00,237.334
2006-12-30 17:00:00,154.87
2006-12-30 18:00:00,231.76200000000003
2006-12-30 19:00:00,225.18200000000004
2006-12-30 20:00:00,184.5639999999999
2006-12-30 21:00:00,122.28000000000002
2006-12-30 22:00:00,44.948
2006-12-30 23:00:00,42.612000000000016
2006-12-31 00:00:00,40.574000000000005
2006-12-31 01:00:00,42.96999999999999
2006-12-31 02:00:00,43.31599999999998
2006-12-31 03:00:00,46.71399999999999
2006-12-31 04:00:00,76.666
2006-12-31 05:00:00,63.04600000000001
2006-12-31 06:00:00,150.08200000000002
2006-12-31 07:00:00,201.87
2006-12-31 08:00:00,245.07399999999984
2006-12-31 09:00:00,163.39199999999994
2006-12-31 10:00:00,174.89599999999996
2006-12-31 11:00:00,201.57000000000005
2006-12-31 12:00:00,231.17800000000005
2006-12-31 13:00:00,216.15399999999997
2006-12-31 14:00:00,184.878
2006-12-31 15:00:00,149.29600000000005
2006-12-31 16:00:00,170.27999999999992
2006-12-31 17:00:00,165.01600000000005
2006-12-31 18:00:00,144.62799999999996
2006-12-31 19:00:00,146.05599999999993
2006-12-31 20:00:00,145.496
2006-12-31 21:00:00,146.61800000000005
2006-12-31 22:00:00,158.15999999999997
2006-12-31 23:00:00,186.266
2007-01-01 00:00:00,153.03799999999998
2007-01-01 01:00:00,151.40400000000002
2007-01-01 02:00:00,154.94
2007-01-01 03:00:00,152.49999999999997
2007-01-01 04:00:00,148.54400000000004
2007-01-01 05:00:00,148.57400000000004
2007-01-01 06:00:00,147.34799999999998
2007-01-01 07:00:00,146.832
2007-01-01 08:00:00,146.50400000000002
2007-01-01 09:00:00,188.768
2007-01-01 10:00:00,159.70400000000004
2007-01-01 11:00:00,154.56000000000006
2007-01-01 12:00:00,156.95200000000003
2007-01-01 13:00:00,129.74400000000003
2007-01-01 14:00:00,77.664
2007-01-01 15:00:00,114.55000000000004
2007-01-01 16:00:00,83.406
2007-01-01 17:00:00,97.92399999999996
2007-01-01 18:00:00,87.71399999999998
2007-01-01 19:00:00,43.93800000000002
2007-01-01 20:00:00,24.737999999999992
2007-01-01 21:00:00,26.03599999999999
2007-01-01 22:00:00,26.624
2007-01-01 23:00:00,26.998000000000008
2007-01-02 00:00:00,16.712000000000003
2007-01-02 01:00:00,19.149999999999995
2007-01-02 02:00:00,17.455999999999996
2007-01-02 03:00:00,17.765999999999995
2007-01-02 04:00:00,18.26600000000001
2007-01-02 05:00:00,40.28399999999999
2007-01-02 06:00:00,133.16600000000005
2007-01-02 07:00:00,183.496
2007-01-02 08:00:00,197.83999999999995
2007-01-02 09:00:00,123.24800000000003
2007-01-02 10:00:00,88.46000000000005
2007-01-02 11:00:00,82.31600000000002
2007-01-02 12:00:00,36.91200000000001
2007-01-02 13:00:00,17.884000000000004
2007-01-02 14:00:00,18.593999999999987
2007-01-02 15:00:00,17.879999999999992
2007-01-02 16:00:00,19.954
2007-01-02 17:00:00,48.324000000000005
2007-01-02 18:00:00,154.85600000000005
2007-01-02 19:00:00,178.516
2007-01-02 20:00:00,127.76799999999996
2007-01-02 21:00:00,93.24599999999998
2007-01-02 22:00:00,89.96000000000004
2007-01-02 23:00:00,82.70599999999999
2007-01-03 00:00:00,15.430000000000009
2007-01-03 01:00:00,18.484
2007-01-03 02:00:00,16.62400000000001
2007-01-03 03:00:00,17.196000000000005
2007-01-03 04:00:00,16.338000000000005
2007-01-03 05:00:00,70.14
2007-01-03 06:00:00,21.908
2007-01-03 07:00:00,15.78999999999999
2007-01-03 08:00:00,17.471999999999994
2007-01-03 09:00:00,16.491999999999997
2007-01-03 10:00:00,15.104
2007-01-03 11:00:00,17.894000000000002
2007-01-03 12:00:00,16.522000000000006
2007-01-03 13:00:00,16.182
2007-01-03 14:00:00,16.772
2007-01-03 15:00:00,16.543999999999986
2007-01-03 16:00:00,74.62400000000002
2007-01-03 17:00:00,19.13200000000001
2007-01-03 18:00:00,16.710000000000004
2007-01-03 19:00:00,16.709999999999994
2007-01-03 20:00:00,15.007999999999994
2007-01-03 21:00:00,18.589999999999996
2007-01-03 22:00:00,16.072000000000003
2007-01-03 23:00:00,15.826000000000004
2007-01-04 00:00:00,139.46999999999989
2007-01-04 01:00:00,118.386
2007-01-04 02:00:00,106.388
2007-01-04 03:00:00,69.56599999999999
2007-01-04 04:00:00,17.580000000000005
2007-01-04 05:00:00,18.209999999999997
2007-01-04 06:00:00,19.372
2007-01-04 07:00:00,55.17399999999999
2007-01-04 08:00:00,142.74400000000003
2007-01-04 09:00:00,99.002
2007-01-04 10:00:00,113.52600000000002
2007-01-04 11:00:00,109.32200000000005
2007-01-04 12:00:00,93.992
2007-01-04 13:00:00,83.52000000000002
2007-01-04 14:00:00,87.34799999999998
2007-01-04 15:00:00,87.93399999999997
2007-01-04 16:00:00,20.986
2007-01-04 17:00:00,231.606
2007-01-04 18:00:00,215.856
2007-01-04 19:00:00,198.77600000000004
2007-01-04 20:00:00,132.58999999999995
2007-01-04 21:00:00,236.842
2007-01-04 22:00:00,254.462
2007-01-04 23:00:00,133.3
2007-01-05 00:00:00,18.228
2007-01-05 01:00:00,15.397999999999996
2007-01-05 02:00:00,11.922000000000002
2007-01-05 03:00:00,15.406
2007-01-05 04:00:00,11.366000000000003
2007-01-05 05:00:00,20.102
2007-01-05 06:00:00,41.882
2007-01-05 07:00:00,39.19399999999999
2007-01-05 08:00:00,34.482
2007-01-05 09:00:00,83.24200000000003
2007-01-05 10:00:00,94.662
2007-01-05 11:00:00,133.664
2007-01-05 12:00:00,69.25599999999999
2007-01-05 13:00:00,111.044
2007-01-05 14:00:00,55.176000000000016
2007-01-05 15:00:00,94.526
2007-01-05 16:00:00,19.004
2007-01-05 17:00:00,17.078
2007-01-05 18:00:00,111.30800000000004
2007-01-05 19:00:00,119.74800000000006
2007-01-05 20:00:00,148.03600000000003
2007-01-05 21:00:00,207.13
2007-01-05 22:00:00,129.892
2007-01-05 23:00:00,62.11199999999999
2007-01-06 00:00:00,20.346000000000007
2007-01-06 01:00:00,19.513999999999992
2007-01-06 02:00:00,17.583999999999996
2007-01-06 03:00:00,19.618
2007-01-06 04:00:00,16.153999999999993
2007-01-06 05:00:00,19.219999999999995
2007-01-06 06:00:00,90.29399999999998
2007-01-06 07:00:00,105.152
2007-01-06 08:00:00,79.91800000000003
2007-01-06 09:00:00,77.07800000000002
2007-01-06 10:00:00,79.682
2007-01-06 11:00:00,76.62400000000001
2007-01-06 12:00:00,71.28199999999995
2007-01-06 13:00:00,17.936
2007-01-06 14:00:00,18.831999999999997
2007-01-06 15:00:00,17.046
2007-01-06 16:00:00,19.196000000000005
2007-01-06 17:00:00,19.418
2007-01-06 18:00:00,20.668
2007-01-06 19:00:00,32.95600000000002
2007-01-06 20:00:00,81.41999999999999
2007-01-06 21:00:00,59.268
2007-01-06 22:00:00,46.60600000000001
2007-01-06 23:00:00,19.106
2007-01-07 00:00:00,149.62399999999997
2007-01-07 01:00:00,59.45399999999997
2007-01-07 02:00:00,47.394000000000005
2007-01-07 03:00:00,17.247999999999998
2007-01-07 04:00:00,30.931999999999995
2007-01-07 05:00:00,29.504
2007-01-07 06:00:00,26.13999999999999
2007-01-07 07:00:00,26.556
2007-01-07 08:00:00,31.398000000000003
2007-01-07 09:00:00,54.592
2007-01-07 10:00:00,78.63399999999999
2007-01-07 11:00:00,77.89199999999998
2007-01-07 12:00:00,30.643999999999995
2007-01-07 13:00:00,14.594000000000005
2007-01-07 14:00:00,21.54399999999999
2007-01-07 15:00:00,21.84399999999999
2007-01-07 16:00:00,18.792000000000005
2007-01-07 17:00:00,16.432000000000002
2007-01-07 18:00:00,57.05599999999999
2007-01-07 19:00:00,37.196000000000005
2007-01-07 20:00:00,36.426
2007-01-07 21:00:00,54.222
2007-01-07 22:00:00,63.19399999999999
2007-01-07 23:00:00,25.352000000000007
2007-01-08 00:00:00,9.893999999999997
2007-01-08 01:00:00,10.554
2007-01-08 02:00:00,13.636
2007-01-08 03:00:00,10.536
2007-01-08 04:00:00,73.09599999999998
2007-01-08 05:00:00,48.14
2007-01-08 06:00:00,29.69999999999999
2007-01-08 07:00:00,9.739999999999998
2007-01-08 08:00:00,41.48600000000001
2007-01-08 09:00:00,128.88399999999996
2007-01-08 10:00:00,88.68999999999996
2007-01-08 11:00:00,86.776
2007-01-08 12:00:00,74.89399999999998
2007-01-08 13:00:00,70.51999999999997
2007-01-08 14:00:00,104.124
2007-01-08 15:00:00,76.43599999999996
2007-01-08 16:00:00,97.75999999999992
2007-01-08 17:00:00,20.43400000000002
2007-01-08 18:00:00,11.122000000000003
2007-01-08 19:00:00,11.890000000000004
2007-01-08 20:00:00,9.907999999999992
2007-01-08 21:00:00,11.41800000000001
2007-01-08 22:00:00,10.640000000000002
2007-01-08 23:00:00,10.06
2007-01-09 00:00:00,16.398
2007-01-09 01:00:00,13.592
2007-01-09 02:00:00,12.198000000000006
2007-01-09 03:00:00,13.614000000000004
2007-01-09 04:00:00,11.748
2007-01-09 05:00:00,13.112
2007-01-09 06:00:00,26.52200000000001
2007-01-09 07:00:00,44.668
2007-01-09 08:00:00,27.48599999999999
2007-01-09 09:00:00,97.828
2007-01-09 10:00:00,79.05599999999998
2007-01-09 11:00:00,32.722
2007-01-09 12:00:00,25.22
2007-01-09 13:00:00,76.15
2007-01-09 14:00:00,111.512
2007-01-09 15:00:00,134.118
2007-01-09 16:00:00,118.64600000000004
2007-01-09 17:00:00,91.19800000000002
2007-01-09 18:00:00,108.884
2007-01-09 19:00:00,106.38
2007-01-09 20:00:00,91.076
2007-01-09 21:00:00,148.396
2007-01-09 22:00:00,111.45400000000004
2007-01-09 23:00:00,189.508
2007-01-10 00:00:00,27.35999999999998
2007-01-10 01:00:00,17.177999999999994
2007-01-10 02:00:00,18.65
2007-01-10 03:00:00,15.056
2007-01-10 04:00:00,16.660000000000004
2007-01-10 05:00:00,18.518000000000008
2007-01-10 06:00:00,36.624
2007-01-10 07:00:00,93.81200000000004
2007-01-10 08:00:00,85.312
2007-01-10 09:00:00,199.46400000000008
2007-01-10 10:00:00,192.454
2007-01-10 11:00:00,85.52600000000001
2007-01-10 12:00:00,20.308000000000003
2007-01-10 13:00:00,17.118000000000002
2007-01-10 14:00:00,20.24600000000001
2007-01-10 15:00:00,19.191999999999997
2007-01-10 16:00:00,72.87400000000001
2007-01-10 17:00:00,82.92199999999997
2007-01-10 18:00:00,73.672
2007-01-10 19:00:00,110.46
2007-01-10 20:00:00,84.16
2007-01-10 21:00:00,107.448
2007-01-10 22:00:00,161.852
2007-01-10 23:00:00,144.05600000000004
2007-01-11 00:00:00,15.482000000000005
2007-01-11 01:00:00,16.540000000000003
2007-01-11 02:00:00,16.887999999999998
2007-01-11 03:00:00,14.79
2007-01-11 04:00:00,16.166
2007-01-11 05:00:00,16.452000000000005
2007-01-11 06:00:00,29.014
2007-01-11 07:00:00,62.33800000000002
2007-01-11 08:00:00,16.703999999999994
2007-01-11 09:00:00,15.313999999999997
2007-01-11 10:00:00,14.247999999999996
2007-01-11 11:00:00,16.982000000000003
2007-01-11 12:00:00,15.339999999999996
2007-01-11 13:00:00,15.35200000000001
2007-01-11 14:00:00,16.672
2007-01-11 15:00:00,15.354000000000005
2007-01-11 16:00:00,15.704000000000004
2007-01-11 17:00:00,15.544
2007-01-11 18:00:00,74.07600000000001
2007-01-11 19:00:00,15.416
2007-01-11 20:00:00,15.15399999999999
2007-01-11 21:00:00,15.501999999999994
2007-01-11 22:00:00,15.283999999999995
2007-01-11 23:00:00,15.900000000000006
2007-01-12 00:00:00,26.396
2007-01-12 01:00:00,23.551999999999985
2007-01-12 02:00:00,16.382000000000005
2007-01-12 03:00:00,20.212000000000003
2007-01-12 04:00:00,54.20200000000001
2007-01-12 05:00:00,16.13600000000001
2007-01-12 06:00:00,18.549999999999997
2007-01-12 07:00:00,83.11200000000001
2007-01-12 08:00:00,135.06199999999998
2007-01-12 09:00:00,116.714
2007-01-12 10:00:00,180.39999999999995
2007-01-12 11:00:00,189.384
2007-01-12 12:00:00,167.89200000000002
2007-01-12 13:00:00,165.04200000000003
2007-01-12 14:00:00,114.95800000000004
2007-01-12 15:00:00,147.656
2007-01-12 16:00:00,98.804
2007-01-12 17:00:00,220.192
2007-01-12 18:00:00,252.596
2007-01-12 19:00:00,176.91000000000005
2007-01-12 20:00:00,217.256
2007-01-12 21:00:00,308.3740000000001
2007-01-12 22:00:00,220.17200000000005
2007-01-12 23:00:00,164.988
2007-01-13 00:00:00,53.304
2007-01-13 01:00:00,19.004
2007-01-13 02:00:00,15.385999999999996
2007-01-13 03:00:00,17.87199999999999
2007-01-13 04:00:00,17.34
2007-01-13 05:00:00,15.875999999999998
2007-01-13 06:00:00,18.91
2007-01-13 07:00:00,107.55799999999996
2007-01-13 08:00:00,159.33200000000005
2007-01-13 09:00:00,102.954
2007-01-13 10:00:00,190.202
2007-01-13 11:00:00,213.784
2007-01-13 12:00:00,118.21
2007-01-13 13:00:00,98.35200000000006
2007-01-13 14:00:00,97.78200000000002
2007-01-13 15:00:00,124.30000000000004
2007-01-13 16:00:00,123.45799999999998
2007-01-13 17:00:00,167.884
2007-01-13 18:00:00,113.286
2007-01-13 19:00:00,189.27000000000007
2007-01-13 20:00:00,270.72600000000006
2007-01-13 21:00:00,298.888
2007-01-13 22:00:00,348.85600000000005
2007-01-13 23:00:00,304.28000000000003
2007-01-14 00:00:00,200.43400000000003
2007-01-14 01:00:00,174.96000000000006
2007-01-14 02:00:00,172.76599999999996
2007-01-14 03:00:00,67.30399999999997
2007-01-14 04:00:00,68.05399999999997
2007-01-14 05:00:00,71.64599999999999
2007-01-14 06:00:00,94.566
2007-01-14 07:00:00,68.46400000000001
2007-01-14 08:00:00,78.90999999999997
2007-01-14 09:00:00,133.56200000000004
2007-01-14 10:00:00,104.182
2007-01-14 11:00:00,60.51400000000002
2007-01-14 12:00:00,42.75000000000001
2007-01-14 13:00:00,77.92199999999998
2007-01-14 14:00:00,109.64799999999995
2007-01-14 15:00:00,125.82399999999996
2007-01-14 16:00:00,205.548
2007-01-14 17:00:00,252.66799999999992
2007-01-14 18:00:00,212.336
2007-01-14 19:00:00,197.49
2007-01-14 20:00:00,191.57400000000007
2007-01-14 21:00:00,126.458
2007-01-14 22:00:00,87.76400000000005
2007-01-14 23:00:00,82.472
2007-01-15 00:00:00,81.43799999999999
2007-01-15 01:00:00,80.504
2007-01-15 02:00:00,27.72
2007-01-15 03:00:00,17.392000000000003
2007-01-15 04:00:00,17.496
2007-01-15 05:00:00,14.639999999999995
2007-01-15 06:00:00,18.499999999999996
2007-01-15 07:00:00,116.694
2007-01-15 08:00:00,155.74399999999994
2007-01-15 09:00:00,95.70000000000005
2007-01-15 10:00:00,111.31600000000002
2007-01-15 11:00:00,82.28599999999999
2007-01-15 12:00:00,67.86199999999998
2007-01-15 13:00:00,39.126
2007-01-15 14:00:00,89.04800000000003
2007-01-15 15:00:00,97.39399999999998
2007-01-15 16:00:00,92.54000000000002
2007-01-15 17:00:00,107.51800000000004
2007-01-15 18:00:00,134.87
